id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.101 1						
160401	l	l(I)	l (I)	prep.	to	
160402	mlkt	mlk(t/t	mlkt	n. f. sg.	queen	
160403		?	?	?	?	
# KTU 2.101 2						
160404	adty	ad(t/t+y	ảdt	n. f. sg.	lady	
160405	rgm	rgm[	/r-g-m/	vb G suffc. / vb G impv.	to say	
160405	rgm	!!rgm[/	/r-g-m/	vb G inf.	to say	
160405	rgm	rgm[/	/r-g-m/	vb G pass. ptcpl.	to say	
160405	rgm	rgm/	rgm	n. m. sg.	word	
# KTU 2.101 3						
160406	tḥm	tḥm/	tḥm	n. m. sg.	message	
160407	skn	skn(I)/	s:śkn (I)	n. m. sg.	prefect	
# KTU 2.101 4						
160408	ly	l(I)+y	l (I)	prep.	to	
160409	adty	ad(t/t+y	ảdt	n. f. sg.	lady	
160410	yšlm	!y!šlm[	/š-l-m/	vb G prefc.	to be well	
# KTU 2.101 5						
160411	w	w	w	conj.	and	
160412	l	l(I)	l (I)	prep.	to	
160413	pˤn	pˤn/	pʕn	n. f.	at the feet of	
160414	adty	ad(t/t+y	ảdt	n. f. sg.	lady	
# KTU 2.101 6						
160415	xxxx	?	?	?	?	
160416	šb	šb/	šb	n. m.	old man	
# KTU 2.101 7						
160417	x	?	?	?	?	
160418	m	l(I)	l (I)	prep.	to	
# KTU 2.101 8						
160419	w	w	w	conj.	and	
160420	dbl	?	?	?	?	DULAT: NOT FOUND
# KTU 2.101 9						
160421	w	w	w	conj.	and	
160422	lrx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.101 10						
160423	nbšl	?	?	?	?	DULAT: NOT FOUND
160424	m	l(I)	l (I)	prep.	to	
# KTU 2.101 11						
160425	w	w	w	conj.	and	
160426	ḥmr	ḥmr(I)/	ḥmr (I)	n. m. sg.	donkey	
160426	ḥmr	ḥmr(II)/	ḥmr (II)	adj. sg.	red	
160427	x	?	?	?	?	
# KTU 2.101 12						
160428	drˤ	d/	d/ḏrʕ	n. m. sg.	seed	
160428	drˤ	!!drˤ[/	/d-r-ʕ/	vb G inf.	to sow	
160429	xgd	?	?	?	?	DULAT: NOT FOUND
# KTU 2.101 13						
160430	mˤnk	mˤn/+k	mʕn	n. m.	reply	
160431	ˤ	?	?	?	?	
# KTU 2.101 14						
160432	w	w	w	conj.	and	
160433	mˤnk	mˤn/+k	mʕn	n. m.	reply	
# KTU 2.101 15						
160434	ġrx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.101 16						
160435	ršt	?	?	?	?	DULAT: NOT FOUND
160436	h	+h, +h=	-h (I)	suff. pn. morph.	his /her (hers) / its	
160436	h	~h	-h(II)	adv. functor	to, towards	
# KTU 2.101 17						
160437	dnt	dn(t(II)/t	dnt (II)	n. f. sg.	plight	
160438	š	š/	š	n. m. sg.	ram	
