id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.57 1						
158570	mxxg	?	?	?	?	DULAT: NOT FOUND
# KTU 2.57 2						
158571	txdtxx	?	?	?	?	DULAT: NOT FOUND
158572	ˤbd	ˤbd(I)/	ʕbd (I)	n. m.	servant	
# KTU 2.57 3						
158573	mxx	?	?	?	?	DULAT: NOT FOUND
158574	yṯx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.57 4						
158575	xlk	?	?	?	?	DULAT: NOT FOUND
158576	mlk	mlk[	/m-l-k/	vb G	to reign	
158576	mlk	mlk(II)/	mlk (II)	n. m.	kingdom (power and territory)	
# KTU 2.57 5						
158577	x	?	?	?	?	
158578	dq	dq(I)/	dq (I)	adj. m.	tiny	
158579	d	d	d	det. or rel. functor	the one(s) of	
158580	b	b	b	prep.	in	
# KTU 2.57 6						
158581	xlxx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.57 7						
158582	x	?	?	?	?	
# KTU 2.57 8						
158583	yxx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.57 9						
158584	xmšxdt	?	?	?	?	DULAT: NOT FOUND
# KTU 2.57 10						
158585	bxxxxax	?	?	?	?	DULAT: NOT FOUND
# KTU 2.57 11						
158586	k	+k	-k (I)			
158586	k	~k	-k (II)			
158586	k	k(III)	k (III)	Subordinating or completive functor	when	
158586	k	k(I)	k (I)	prep.	like	
158586	k	k(II)	k (II)	emph. functor	yes	
158587	yšixx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.57 12						
158588	rgm	rgm[	/r-g-m/	vb G	to say	
158588	rgm	rgm/	rgm	n. m.	word	
158589	yṯṯbx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.57 13						
158590	w	w	w	conj.	and	
158591	xxx	?	?	?	?	
