id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.41 1						
158061	yšlm	!y!šlm[	/š-l-m/	vb G prefc.	to be well	
158062	lk	l(I)+k	l (I)	prep.	to	
158063	ilm	il(I)/m	ỉl (I)	n. m. pl.	god	
# KTU 2.41 2						
158064	tġrk	nġr[k	/n-ġ-r/	vb G suffc.	to protect	
158065	tšlmk	!t!šlm[k:d	/š-l-m/	vb D suffc.	to be well	
# KTU 2.41 3						
158066	ˤbdxxxxxty	?	?	?	?	DULAT: NOT FOUND
# KTU 2.41 4						
158067	ˤmyxxxxxxxy	?	?	?	?	DULAT: NOT FOUND
# KTU 2.41 5						
158068	škxxxxxxkll	?	?	?	?	DULAT: NOT FOUND
# KTU 2.41 6						
158069	škxxxxyxxhm	?	?	?	?	DULAT: NOT FOUND
# KTU 2.41 7						
158070	w	w	w	conj.	and	
158071	kbxxxxx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.41 8						
158072	ˤbxxxxxmid	?	?	?	?	DULAT: NOT FOUND
# KTU 2.41 9						
158073	xxxxxxxxm	?	?	?	?	DULAT: NOT FOUND
# KTU 2.41 10						
158074	xx	?	?	?	?	
# KTU 2.41 11						
158075	xt	?	?	?	?	DULAT: NOT FOUND
# KTU 2.41 12						
158076	xš	?	?	?	?	DULAT: NOT FOUND
# KTU 2.41 13						
158077	xršxxxmy	?	?	?	?	DULAT: NOT FOUND
# KTU 2.41 14						
158078	hnm	hnm	hnm	deictic functor	behold	
158079	ˤbdk	ˤbd(I)/+k	ʕbd (I)	n. m. du.	servant	
158080	hwt	hw(t(I)/t	hwt (I)	n. f. sg.	word	
# KTU 2.41 15						
158081	yrš	?	?	?	?	DULAT: NOT FOUND
158082	ˤmy	ˤm(I)+y	ʕm (I)	prep.	to	
# KTU 2.41 16						
158083	mnm	mnm	mnm	indef. pn.	any(thing)	
158084	irštk	irš(t/t	ỉršt	n. f. sg.	request	
# KTU 2.41 17						
158085	d	d	d	det. or rel. functor	the one(s) of	
158086	ḫsrt	ḫsr[t	/ḫ-s-r/	vb G suffc.	to fail	
158087	w	w	w	conj.	and	
158088	ank	ank	ảnk	pers. pn.	I	
# KTU 2.41 18						
158089	aštn	!(ʔ&a!št[n	/š-t/	vb G prefc.	to place	
158090	l	l(I)	l (I)	prep.	to	
158090	l	l(III)	l (III)	functor	certainly	
158091	iḫy	aḫ(I)/	ảḫ (I)	n. m. sg.	brother (by blood)	
# KTU 2.41 19						
158092	w	w	w	conj.	and	
158093	ap	ap(I)	ảp (I)	adv./conj.	also	
158093	ap	ap(II)/	ảp (II)	n. m.	nose	
158094	ank	ank	ảnk	pers. pn.	I	
158095	mnm	mnm	mnm	indef. pn.	any(thing)	
# KTU 2.41 20						
158096	ḫsrt	ḫsr[t	/ḫ-s-r/	vb G suffc.	to fail	
158097	w	w	w	conj.	and	
158098	uḫy	aḫ(I)/	ảḫ (I)	n. m. sg.	brother (by blood)	
# KTU 2.41 21						
158099	yˤmsn	!y!ˤms[n	/ʕ-m-s/	vb G prefc. / vb G suffc.	to load	
158100	ṯmn	ṯmn(I)/	ṯmn(y) (I)	num.	eight	
# KTU 2.41 22						
158101	w	w	w	conj.	and	
158102	uḫy	aḫ(I)/	ảḫ (I)	n. m. sg.	brother (by blood)	
158103	al	al(I)	ảl (I)	neg. functor	no	
158103	al	al(II)	ảl (II)	pos. functor	surely	
158104	ybˤrn	!y!bˤr(II)[n:d	/b-ʕ-r/ (II)	vb D suffc.	to abandon	
