id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.142 1						
174409	dbḥt	dbḥ(t/t	dbḥt	n. f. sg. cstr. nom.	A mode or manner of slaughter	
174410	byy	byy/	byy	PN sg. cstr. gen.	byy	
174411	bn	bn(I)/	bn (I)	n. m. sg. abs. gen.	son	
# KTU 1.142 2						
174412	ṭry	ṭry(I)/	ṭry (I)	adj. m. sg. abs. nom.	fresh food	
174413	l	l(I)	l (I)	prep.	to	
174414	ˤṯtr	ˤṯtr/	ʕṯtr	DN sg. abs. gen.	ʿAṯtar	
# KTU 1.142 3						
174415	d	d	d	det. or rel. functor	the one(s) of	
174416	b	b	b	prep.	in	
174417	tbr	tbr	tbr			
